Gene	CTL_1	CTL_2	TGFb_1	TGFb_2
MRPL11	1509.152	1122.696	1409.435	1183.67
PPP2R1A	4815.078	4850.615	4496.864	4803.333
YWHAB	8966.798	7870.986	8374.141	8367.363
HS.146758	91.62562	89.38623	85.56902	92.7691
HS.580535	109.292	84.19285	102.0673	99.18858
RGS14	121.3323	124.5525	113.311	97.51707
HS.557808	104.4557	100.6074	97.55008	91.37655
HS.537750	105.7003	88.65833	98.70967	89.05108
PIK3R2	6482.904	6373.528	6054.073	6529.419
ULK2	97.53037	67.18126	91.07681	84.42204
LOC653193	116.5887	103.9463	108.8736	104.1214
CAMKK1	118.7254	98.77325	110.8685	102.3442
HS.541863	148.7459	138.9882	138.9003	124.1466
HS.552431	105.2592	102.4167	98.29105	81.67394
RIC3	85.89355	82.87314	80.20673	82.61514
HS.580033	115.8262	115.9181	108.157	108.917
HS.580198	99.82278	90.17294	93.21282	96.66328
LOC441378	91.88507	93.7961	85.80048	88.57879
